"","x","y1","y2","diff"
"390",0.668902314500883,0.856041131105398,0.650385604113111,0.205655526992288
"391",0.668576621566899,0.856410256410256,0.648717948717949,0.207692307692308
"392",0.668115671658169,0.854219948849105,0.647058823529412,0.207161125319693
"393",0.667622718276021,0.852040816326531,0.645408163265306,0.206632653061224
"394",0.667422367376275,0.852417302798982,0.646310432569975,0.206106870229008
"395",0.664885087870061,0.852791878172589,0.644670050761421,0.208121827411167
"396",0.664857572526671,0.853164556962025,0.645569620253165,0.207594936708861
"397",0.664787522193159,0.851010101010101,0.643939393939394,0.207070707070707
"398",0.662840962177143,0.851385390428212,0.644836272040302,0.206549118387909
"399",0.662639151676558,0.851758793969849,0.64321608040201,0.208542713567839
"400",0.662193013704382,0.852130325814536,0.641604010025063,0.210526315789474
"401",0.66032221110072,0.8525,0.64,0.2125
"402",0.659222904825583,0.85286783042394,0.638403990024938,0.214463840399002
"403",0.658746910747141,0.853233830845771,0.639303482587065,0.213930348258706
"404",0.658591077663004,0.853598014888337,0.637717121588089,0.215880893300248
"405",0.658306227414869,0.853960396039604,0.636138613861386,0.217821782178218
"406",0.656911806934702,0.851851851851852,0.634567901234568,0.217283950617284
"407",0.655912153539248,0.852216748768473,0.633004926108374,0.219211822660099
"408",0.655435389839113,0.852579852579853,0.631449631449631,0.221130221130221
"409",0.655215219594538,0.852941176470588,0.629901960784314,0.223039215686274
"410",0.655047082575038,0.853300733496333,0.628361858190709,0.224938875305624
"411",0.654843300930224,0.853658536585366,0.626829268292683,0.226829268292683
"412",0.654823715682141,0.854014598540146,0.625304136253041,0.228710462287105
"413",0.654512684210204,0.854368932038835,0.62378640776699,0.230582524271845
"414",0.654143341573637,0.852300242130751,0.62227602905569,0.23002421307506
"415",0.654047378571704,0.852657004830918,0.620772946859903,0.231884057971015
"416",0.654010424856097,0.853012048192771,0.619277108433735,0.233734939759036
"417",0.653832870302722,0.853365384615385,0.617788461538462,0.235576923076923
"418",0.653609175002202,0.853717026378897,0.616306954436451,0.237410071942446
"419",0.65352209408785,0.851674641148325,0.614832535885168,0.236842105263158
"420",0.65273414272815,0.852028639618138,0.613365155131265,0.238663484486874
"421",0.652630259033835,0.85,0.611904761904762,0.238095238095238
"422",0.652336101513356,0.850356294536817,0.610451306413302,0.239904988123515
"423",0.651510898838751,0.850710900473934,0.609004739336493,0.241706161137441
"424",0.651346685364842,0.851063829787234,0.607565011820331,0.243498817966903
"425",0.650147786056017,0.849056603773585,0.606132075471698,0.242924528301887
"426",0.650099526974373,0.849411764705882,0.604705882352941,0.244705882352941
"427",0.64763204602059,0.849765258215962,0.603286384976526,0.246478873239437
"428",0.646157920127735,0.850117096018735,0.601873536299766,0.248243559718969
"429",0.644635834614746,0.850467289719626,0.602803738317757,0.247663551401869
"430",0.643768820795231,0.850815850815851,0.601398601398601,0.249417249417249
"431",0.643111642333679,0.851162790697674,0.6,0.251162790697674
"432",0.64172977139242,0.851508120649652,0.59860788863109,0.252900232018561
"433",0.641366791795008,0.851851851851852,0.597222222222222,0.25462962962963
"434",0.640386311919428,0.852193995381062,0.595842956120092,0.25635103926097
"435",0.640187572571449,0.852534562211982,0.594470046082949,0.258064516129032
"436",0.640128888073377,0.852873563218391,0.593103448275862,0.259770114942529
"437",0.63977135438472,0.853211009174312,0.591743119266055,0.261467889908257
"438",0.639578111469746,0.853546910755149,0.590389016018307,0.263157894736842
"439",0.637800651369616,0.853881278538813,0.591324200913242,0.262557077625571
"440",0.636783344833441,0.851936218678816,0.58997722095672,0.261958997722096
"441",0.636103602824733,0.852272727272727,0.590909090909091,0.261363636363636
"442",0.636076420079917,0.852607709750567,0.589569160997732,0.263038548752835
"443",0.634209884796292,0.852941176470588,0.590497737556561,0.262443438914027
"444",0.63341039000079,0.853273137697517,0.589164785553047,0.264108352144469
"445",0.633342227200046,0.853603603603604,0.587837837837838,0.265765765765766
"446",0.632593335933052,0.853932584269663,0.586516853932584,0.267415730337079
"447",0.632556514348835,0.854260089686099,0.585201793721973,0.269058295964126
"448",0.631943236803636,0.854586129753915,0.583892617449664,0.270693512304251
"449",0.631177841103636,0.854910714285714,0.584821428571429,0.270089285714286
"450",0.630356920588249,0.853006681514477,0.583518930957684,0.269487750556793
"451",0.629404909326695,0.853333333333333,0.582222222222222,0.271111111111111
"452",0.629073324147612,0.853658536585366,0.580931263858093,0.272727272727273
"453",0.627350342809223,0.853982300884956,0.579646017699115,0.274336283185841
"454",0.626746379393882,0.852097130242826,0.578366445916115,0.273730684326711
"455",0.625772850587964,0.852422907488987,0.577092511013216,0.275330396475771
"456",0.623443227028474,0.852747252747253,0.575824175824176,0.276923076923077
"457",0.62276504721581,0.850877192982456,0.574561403508772,0.276315789473684
"458",0.622201502323151,0.851203501094092,0.573304157549234,0.277899343544858
"459",0.621964413672686,0.851528384279476,0.572052401746725,0.279475982532751
"460",0.621554730110802,0.851851851851852,0.570806100217865,0.281045751633987
"461",0.620853508842871,0.85,0.569565217391304,0.280434782608696
"462",0.619512863340788,0.850325379609544,0.568329718004338,0.281995661605206
"463",0.617330630775541,0.850649350649351,0.567099567099567,0.283549783549784
"464",0.616787429782562,0.85097192224622,0.565874730021598,0.285097192224622
"465",0.616645545362383,0.849137931034483,0.564655172413793,0.28448275862069
"466",0.616275253007188,0.849462365591398,0.565591397849462,0.283870967741936
"467",0.616112955263816,0.849785407725322,0.564377682403433,0.285407725321888
"468",0.614299847511575,0.850107066381156,0.563169164882227,0.286937901498929
"469",0.61242288199719,0.85042735042735,0.561965811965812,0.288461538461538
"470",0.611248101853221,0.848614072494669,0.560767590618337,0.287846481876333
"471",0.609828310436569,0.848936170212766,0.559574468085106,0.28936170212766
"472",0.609399770502932,0.849256900212314,0.558386411889597,0.290870488322718
"473",0.608858858570503,0.847457627118644,0.557203389830508,0.290254237288136
"474",0.608567357412539,0.847780126849894,0.556025369978858,0.291754756871036
"475",0.607951625599526,0.848101265822785,0.554852320675105,0.293248945147679
"476",0.607433510944247,0.848421052631579,0.553684210526316,0.294736842105263
"477",0.606120463926345,0.848739495798319,0.552521008403361,0.296218487394958
"478",0.603771327288018,0.846960167714885,0.551362683438155,0.29559748427673
"479",0.602993249893188,0.847280334728033,0.550209205020921,0.297071129707113
"480",0.602201222674921,0.847599164926931,0.549060542797495,0.298538622129436
"481",0.602098158211447,0.847916666666667,0.547916666666667,0.3
"482",0.600624018814415,0.848232848232848,0.546777546777547,0.301455301455302
"483",0.600566315930337,0.848547717842324,0.545643153526971,0.302904564315353
"484",0.600070805950852,0.846790890269151,0.546583850931677,0.300207039337474
"485",0.599966636393219,0.847107438016529,0.545454545454545,0.301652892561983
"486",0.599200003547594,0.847422680412371,0.544329896907216,0.303092783505155
"487",0.598994565264669,0.845679012345679,0.54320987654321,0.302469135802469
"488",0.598940956615501,0.84394250513347,0.542094455852156,0.301848049281314
"489",0.598333857022226,0.844262295081967,0.540983606557377,0.30327868852459
"490",0.598087325925007,0.844580777096115,0.539877300613497,0.304703476482618
"491",0.597450767527334,0.844897959183673,0.538775510204082,0.306122448979592
"492",0.596636115107685,0.845213849287169,0.539714867617108,0.305498981670061
"493",0.596302731777541,0.845528455284553,0.538617886178862,0.306910569105691
"494",0.596104669733904,0.845841784989858,0.537525354969574,0.308316430020284
"495",0.595312901772559,0.846153846153846,0.536437246963563,0.309716599190283
"496",0.594349396298639,0.846464646464646,0.535353535353535,0.311111111111111
"497",0.593361394829117,0.846774193548387,0.534274193548387,0.3125
"498",0.593168452149257,0.847082494969819,0.533199195171026,0.313883299798793
"499",0.592527861590497,0.847389558232932,0.532128514056225,0.315261044176707
"500",0.591859767255427,0.845691382765531,0.531062124248497,0.314629258517034
"501",0.590652533313937,0.844,0.53,0.314
"502",0.590548104140908,0.844311377245509,0.528942115768463,0.315369261477046
"503",0.588757810099435,0.842629482071713,0.529880478087649,0.312749003984064
"504",0.5876400382258,0.842942345924453,0.52882703777336,0.314115308151093
"505",0.587324911961332,0.843253968253968,0.527777777777778,0.31547619047619
"506",0.584005773963083,0.841584158415842,0.526732673267327,0.314851485148515
"507",0.583523153443821,0.841897233201581,0.525691699604743,0.316205533596838
"508",0.583196890191175,0.842209072978304,0.52465483234714,0.317554240631164
"509",0.580014331499115,0.84251968503937,0.523622047244094,0.318897637795276
"510",0.579523001448251,0.842829076620825,0.522593320235756,0.320235756385069
"511",0.578528129146434,0.843137254901961,0.52156862745098,0.32156862745098
"512",0.57768782008569,0.841487279843444,0.522504892367906,0.318982387475538
"513",0.577530984766781,0.841796875,0.5234375,0.318359375
"514",0.576626883470453,0.842105263157895,0.522417153996101,0.319688109161793
"515",0.576499479473568,0.842412451361868,0.521400778210117,0.321011673151751
"516",0.575791431699728,0.840776699029126,0.520388349514563,0.320388349514563
"517",0.57304139516782,0.84108527131783,0.51937984496124,0.321705426356589
"518",0.571307671605609,0.841392649903288,0.518375241779497,0.323017408123791
"519",0.571036776527762,0.841698841698842,0.517374517374517,0.324324324324324
"520",0.570752208084338,0.840077071290944,0.516377649325626,0.323699421965318
"521",0.570309535250999,0.840384615384615,0.515384615384615,0.325
"522",0.56943983807601,0.838771593090211,0.514395393474088,0.324376199616123
"523",0.568075996590778,0.839080459770115,0.513409961685824,0.325670498084291
"524",0.567039097542875,0.839388145315488,0.512428298279159,0.326959847036329
"525",0.566869449336082,0.83969465648855,0.511450381679389,0.32824427480916
"526",0.566774834296666,0.84,0.510476190476191,0.329523809523809
"527",0.566271658870392,0.840304182509506,0.509505703422053,0.330798479087452
"528",0.565807067090645,0.840607210626186,0.50853889943074,0.332068311195446
"529",0.565278415568173,0.840909090909091,0.507575757575758,0.333333333333333
"530",0.564981069765054,0.841209829867675,0.508506616257089,0.332703213610586
"531",0.56466170715227,0.839622641509434,0.507547169811321,0.332075471698113
"532",0.564149618733551,0.83804143126177,0.506591337099812,0.331450094161959
"533",0.56413489417173,0.838345864661654,0.505639097744361,0.332706766917293
"534",0.563716699020006,0.838649155722326,0.5046904315197,0.333958724202627
"535",0.563460171277574,0.837078651685393,0.50374531835206,0.333333333333333
"536",0.561735543888062,0.837383177570094,0.502803738317757,0.334579439252336
"537",0.560908881365322,0.837686567164179,0.501865671641791,0.335820895522388
"538",0.560740093584172,0.837988826815642,0.500931098696462,0.337057728119181
"539",0.560304452199489,0.838289962825279,0.5,0.338289962825279
"540",0.558067887206562,0.838589981447124,0.499072356215213,0.339517625231911
"541",0.557713898131624,0.838888888888889,0.498148148148148,0.340740740740741
"542",0.557576836901717,0.839186691312384,0.497227356746765,0.341959334565619
"543",0.556851705652662,0.839483394833948,0.496309963099631,0.343173431734317
"544",0.55392133933492,0.839779005524862,0.497237569060773,0.342541436464088
"545",0.55334840901196,0.840073529411765,0.496323529411765,0.34375
"546",0.552643751259893,0.840366972477064,0.495412844036697,0.344954128440367
"547",0.552621532115154,0.840659340659341,0.494505494505495,0.346153846153846
"548",0.55044501106065,0.839122486288848,0.493601462522852,0.345521023765996
"549",0.55040082114283,0.839416058394161,0.492700729927007,0.346715328467153
"550",0.550384520553052,0.839708561020036,0.491803278688525,0.347905282331512
"551",0.550352730788291,0.84,0.490909090909091,0.349090909090909
"552",0.546341546461917,0.840290381125227,0.490018148820327,0.3502722323049
"553",0.544980666483752,0.840579710144927,0.489130434782609,0.351449275362319
"554",0.542492368840612,0.840867992766727,0.488245931283906,0.352622061482821
"555",0.541977509390563,0.84115523465704,0.487364620938628,0.353790613718412
"556",0.541141943865274,0.83963963963964,0.488288288288288,0.351351351351351
"557",0.541079032816924,0.839928057553957,0.487410071942446,0.352517985611511
"558",0.539700450427141,0.838420107719928,0.486535008976661,0.351885098743267
"559",0.538041661609896,0.838709677419355,0.485663082437276,0.353046594982079
"560",0.536940463003702,0.838998211091234,0.48479427549195,0.354203935599284
"561",0.536889940034598,0.839285714285714,0.483928571428571,0.355357142857143
"562",0.536358046811074,0.839572192513369,0.483065953654189,0.35650623885918
"563",0.53502624866087,0.839857651245552,0.48220640569395,0.357651245551601
"564",0.532551622134633,0.840142095914742,0.481349911190053,0.358792184724689
"565",0.527009153622203,0.840425531914894,0.480496453900709,0.359929078014184
"566",0.52582330966834,0.84070796460177,0.479646017699115,0.361061946902655
"567",0.524797454127111,0.840989399293286,0.480565371024735,0.360424028268551
"568",0.524730572826229,0.841269841269841,0.479717813051146,0.361552028218695
"569",0.522885131649673,0.841549295774648,0.480633802816901,0.360915492957746
"570",0.522494798991829,0.84182776801406,0.479789103690685,0.362038664323374
"571",0.520928637590259,0.842105263157895,0.478947368421053,0.363157894736842
"572",0.519997959025204,0.842381786339755,0.478108581436077,0.364273204903678
"573",0.519321326282807,0.842657342657343,0.477272727272727,0.365384615384615
"574",0.519130343621387,0.841186736474695,0.476439790575916,0.364746945898778
"575",0.517728363513015,0.841463414634146,0.477351916376307,0.36411149825784
"576",0.517104816273786,0.841739130434783,0.478260869565217,0.363478260869565
"577",0.516804649843834,0.842013888888889,0.477430555555556,0.364583333333333
"578",0.515696061542258,0.842287694974003,0.476603119584055,0.365684575389948
"579",0.515294006620657,0.84083044982699,0.475778546712803,0.365051903114187
"580",0.514778406824917,0.841105354058722,0.474956822107081,0.366148531951641
"581",0.513927828287706,0.841379310344828,0.474137931034483,0.367241379310345
"582",0.513358447700739,0.841652323580034,0.473321858864028,0.368330464716007
"583",0.51284638280049,0.84192439862543,0.472508591065292,0.369415807560137
"584",0.512600812271421,0.840480274442539,0.471698113207547,0.368782161234991
"585",0.511103411554359,0.840753424657534,0.470890410958904,0.36986301369863
"586",0.510770401648015,0.839316239316239,0.47008547008547,0.369230769230769
"587",0.509421873604879,0.839590443686007,0.47098976109215,0.368600682593857
"588",0.507980314665474,0.839863713798978,0.470187393526405,0.369676320272572
"589",0.507655360602855,0.83843537414966,0.47108843537415,0.36734693877551
"590",0.507313627866097,0.838709677419355,0.470288624787776,0.368421052631579
"591",0.506874969578348,0.838983050847458,0.469491525423729,0.369491525423729
"592",0.506234731399899,0.83756345177665,0.468697123519459,0.368866328257191
"593",0.50619266556469,0.836148648648649,0.467905405405405,0.368243243243243
"594",0.504747878178023,0.836424957841484,0.467116357504216,0.369308600337268
"595",0.504173133185923,0.835016835016835,0.466329966329966,0.368686868686869
"596",0.501641165581532,0.835294117647059,0.465546218487395,0.369747899159664
"597",0.501572731183842,0.835570469798658,0.464765100671141,0.370805369127517
"598",0.501073355902918,0.835845896147404,0.463986599664992,0.371859296482412
"599",0.501054652020391,0.834448160535117,0.463210702341137,0.37123745819398
"600",0.500306077883579,0.834724540901502,0.462437395659432,0.37228714524207
"601",0.499641519682917,0.833333333333333,0.461666666666667,0.371666666666667
"602",0.497528522804042,0.831946755407654,0.46089850249584,0.371048252911814
"603",0.497238695776789,0.832225913621262,0.460132890365449,0.372093023255814
"604",0.495274199736142,0.830845771144279,0.459369817578773,0.371475953565506
"605",0.495091973588038,0.83112582781457,0.458609271523179,0.372516556291391
"606",0.49403854926652,0.829752066115703,0.457851239669421,0.371900826446281
"607",0.493907050429583,0.828382838283828,0.457095709570957,0.371287128712871
"608",0.493707459304475,0.827018121911038,0.456342668863262,0.370675453047776
"609",0.493479665269079,0.825657894736842,0.455592105263158,0.370065789473684
"610",0.493316509082683,0.824302134646962,0.456486042692939,0.367816091954023
"611",0.492821245833917,0.822950819672131,0.455737704918033,0.367213114754098
"612",0.492801129435811,0.821603927986907,0.454991816693944,0.366612111292962
"613",0.491202955284046,0.820261437908497,0.455882352941176,0.36437908496732
"614",0.490955596880959,0.818923327895595,0.455138662316476,0.363784665579119
"615",0.490199700888281,0.817589576547231,0.454397394136808,0.363192182410424
"616",0.48988451992593,0.817886178861789,0.453658536585366,0.364227642276423
"617",0.489427190549581,0.816558441558442,0.452922077922078,0.363636363636364
"618",0.488358373170756,0.815235008103728,0.452188006482982,0.363047001620746
"619",0.487887088321156,0.813915857605178,0.451456310679612,0.362459546925566
"620",0.487157831463024,0.812600969305331,0.450726978998384,0.361873990306947
"621",0.487002128851365,0.812903225806452,0.45,0.362903225806452
"622",0.486055167355572,0.811594202898551,0.449275362318841,0.36231884057971
"623",0.485950500316685,0.811897106109325,0.448553054662379,0.363344051446945
"624",0.485341780964434,0.810593900481541,0.447833065810594,0.362760834670947
"625",0.482990500540968,0.810897435897436,0.448717948717949,0.362179487179487
"626",0.482408855358621,0.8112,0.448,0.3632
"627",0.481908934542397,0.809904153354633,0.447284345047923,0.362619808306709
"628",0.481682189504486,0.808612440191388,0.446570972886762,0.362041467304625
"629",0.481327831611773,0.807324840764331,0.445859872611465,0.361464968152866
"630",0.478996842322317,0.8060413354531,0.445151033386327,0.360890302066773
"631",0.478645997657336,0.804761904761905,0.444444444444444,0.36031746031746
"632",0.476473859252536,0.803486529318542,0.443740095087163,0.359746434231379
"633",0.475774769424719,0.802215189873418,0.443037974683544,0.359177215189873
"634",0.475562211754741,0.802527646129542,0.442338072669826,0.360189573459716
"635",0.475089852180385,0.801261829652997,0.441640378548896,0.359621451104101
"636",0.474749998764601,0.8,0.440944881889764,0.359055118110236
"637",0.474509647841658,0.79874213836478,0.441823899371069,0.356918238993711
"638",0.474496454524277,0.797488226059655,0.441130298273155,0.356357927786499
"639",0.474031354813436,0.797805642633229,0.440438871473354,0.357366771159875
"640",0.473671169286268,0.796557120500782,0.439749608763693,0.356807511737089
"641",0.47337990048409,0.7953125,0.4390625,0.35625
"642",0.473014037960879,0.794071762870515,0.438377535101404,0.355694227769111
"643",0.4729637584905,0.792834890965732,0.437694704049844,0.355140186915888
"644",0.472436835680429,0.791601866251944,0.43701399688958,0.354587869362364
"645",0.472278360926155,0.790372670807453,0.436335403726708,0.354037267080745
"646",0.47175802057239,0.789147286821705,0.435658914728682,0.353488372093023
"647",0.471106223988843,0.787925696594427,0.434984520123839,0.352941176470588
"648",0.469704227616803,0.786707882534776,0.434312210200927,0.352395672333848
"649",0.468533769354858,0.785493827160494,0.433641975308642,0.351851851851852
"650",0.467291905225294,0.784283513097072,0.432973805855162,0.351309707241911
"651",0.467138331807286,0.783076923076923,0.433846153846154,0.349230769230769
"652",0.465750980655483,0.781874039938556,0.433179723502304,0.348694316436252
"653",0.465501636712379,0.780674846625767,0.432515337423313,0.348159509202454
"654",0.465201212843151,0.77947932618683,0.431852986217458,0.347626339969372
"655",0.465069751374784,0.779816513761468,0.431192660550459,0.348623853211009
"656",0.464716490907362,0.778625954198473,0.430534351145038,0.348091603053435
"657",0.464377831656064,0.777439024390244,0.429878048780488,0.347560975609756
"658",0.464143230138046,0.776255707762557,0.430745814307458,0.345509893455099
"659",0.463778225578598,0.775075987841945,0.430091185410334,0.344984802431611
"660",0.463527370827664,0.773899848254932,0.429438543247344,0.344461305007587
"661",0.463517102270331,0.772727272727273,0.428787878787879,0.343939393939394
"662",0.46231507035987,0.773071104387292,0.428139183055976,0.344931921331316
"663",0.462138606654946,0.77190332326284,0.427492447129909,0.34441087613293
"664",0.460459455974128,0.770739064856712,0.42684766214178,0.343891402714932
"665",0.460362815261905,0.769578313253012,0.426204819277108,0.343373493975904
"666",0.460190682818817,0.768421052631579,0.425563909774436,0.342857142857143
"667",0.459028654603797,0.767267267267267,0.424924924924925,0.342342342342342
"668",0.458734590259993,0.766116941529235,0.424287856071964,0.341829085457271
"669",0.458273607261842,0.764970059880239,0.423652694610778,0.341317365269461
"670",0.457127169540566,0.763826606875934,0.424514200298954,0.339312406576981
"671",0.456991223261624,0.764179104477612,0.423880597014925,0.340298507462687
"672",0.45244795939394,0.763040238450075,0.423248882265276,0.339791356184799
"673",0.452373526788491,0.761904761904762,0.422619047619048,0.339285714285714
"674",0.451888031404773,0.760772659732541,0.421991084695394,0.338781575037147
"675",0.451463253662498,0.759643916913947,0.421364985163205,0.338278931750742
"676",0.448177313220678,0.758518518518518,0.420740740740741,0.337777777777778
"677",0.445839081413243,0.757396449704142,0.420118343195266,0.337278106508876
"678",0.445102804153124,0.756277695716396,0.419497784342688,0.336779911373708
"679",0.44390470607054,0.755162241887906,0.418879056047198,0.336283185840708
"680",0.443107941433878,0.754050073637702,0.418262150220913,0.335787923416789
"681",0.443032337480888,0.752941176470588,0.417647058823529,0.335294117647059
"682",0.442356932225842,0.751835535976505,0.417033773861968,0.334801762114537
"683",0.441661426404857,0.752199413489736,0.416422287390029,0.335777126099707
"684",0.440537608892352,0.751098096632504,0.415812591508053,0.335285505124451
"685",0.439008477773676,0.751461988304094,0.415204678362573,0.336257309941521
"686",0.438943478695156,0.75036496350365,0.414598540145985,0.335766423357664
"687",0.436831197057713,0.749271137026239,0.41399416909621,0.335276967930029
"688",0.435709680448025,0.748180494905386,0.413391557496361,0.334788937409025
"689",0.435688790485577,0.747093023255814,0.412790697674419,0.334302325581395
"690",0.435000990739111,0.746008708272859,0.412191582002903,0.333817126269957
"691",0.434703774746333,0.744927536231884,0.411594202898551,0.333333333333333
"692",0.43376185509729,0.743849493487699,0.410998552821997,0.332850940665702
"693",0.432426424024184,0.742774566473988,0.411849710982659,0.330924855491329
"694",0.432340321016135,0.743145743145743,0.411255411255411,0.331890331890332
"695",0.432314603057606,0.742074927953891,0.410662824207493,0.331412103746398
"696",0.431880570365933,0.741007194244604,0.410071942446043,0.330935251798561
"697",0.431280922845441,0.741379310344828,0.40948275862069,0.331896551724138
"698",0.430246110284089,0.740315638450502,0.408895265423242,0.33142037302726
"699",0.427991645075923,0.739255014326648,0.408309455587393,0.330945558739255
"700",0.427719388145369,0.739628040057225,0.407725321888412,0.331902718168813
